,N3n_LON,N3n_LAT,N3n_DATE,N3n_NAME,P_l_LON,P_l_LAT,P_l_DATE,P_l_NAME,O2o_LON,O2o_LAT,O2o_DATE,O2o_NAME
884,6.001,42.066,2018-06-09 00:00:00,6902687,27.636,33.891,2017-12-28 00:00:00,6901764,8.92,38.032,2017-11-28 00:00:00,6901769
885,6.41,40.836,2018-06-09 00:00:00,6902804,7.055,43.045,2017-12-29 00:00:00,6902879,25.332,34.266,2017-11-28 00:00:00,6903204
886,33.213,33.124,2018-06-09 00:00:00,6901773,9.188,43.151,2017-12-29 00:00:00,6902733,6.81,43.149,2017-11-29 00:00:00,6902803
887,28.626,31.576,2018-06-10 00:00:00,6901766,15.744,37.884,2017-12-29 00:00:00,6901862,7.908,39.518,2017-11-29 00:00:00,6902688
888,10.218,39.946,2018-06-11 00:00:00,6901767,18.132,37.203,2017-12-30 00:00:00,6901768,15.434,39.548,2017-11-29 00:00:00,6903225
889,13.112,40.774,2018-06-11 00:00:00,6903238,32.461,33.974,2017-12-30 00:00:00,6901773,17.792,38.912,2017-11-30 00:00:00,6903153
890,19.971,33.168,2018-06-11 00:00:00,6903237,7.004,42.996,2017-12-31 00:00:00,6902879,27.995,34.061,2017-11-30 00:00:00,6901764
891,21.521,35.935,2018-06-11 00:00:00,6901765,27.164,31.695,2017-12-31 00:00:00,6901766,9.109,43.817,2017-12-01 00:00:00,6902687
892,28.591,33.49,2018-06-11 00:00:00,6901764,0.752,37.721,2018-01-01 00:00:00,6902732,9.226,42.86,2017-12-01 00:00:00,6902733
893,8.246,37.592,2018-06-12 00:00:00,6902688,10.358,40.646,2018-01-01 00:00:00,6901767,16.917,41.374,2017-12-01 00:00:00,6903178
894,26.254,34.492,2018-06-12 00:00:00,6901770,22.312,36.165,2018-01-01 00:00:00,6901765,3.929,41.104,2017-12-02 00:00:00,6902804
895,28.805,33.408,2018-06-13 00:00:00,6901764,6.301,40.305,2018-01-02 00:00:00,6901864,19.249,37.1,2017-12-02 00:00:00,6901768
896,6.547,40.753,2018-06-14 00:00:00,6902804,6.916,42.959,2018-01-02 00:00:00,6902879,32.315,33.807,2017-12-02 00:00:00,6901773
897,26.222,34.514,2018-06-14 00:00:00,6901770,9.075,37.96,2018-01-02 00:00:00,6901769,34.011,31.795,2017-12-02 00:00:00,6903222
898,29.189,33.317,2018-06-15 00:00:00,6901764,17.881,38.798,2018-01-02 00:00:00,6902826,6.821,43.084,2017-12-04 00:00:00,6902803
899,15.944,37.232,2018-06-16 00:00:00,6901768,26.579,34.413,2018-01-02 00:00:00,6901770,8.0,39.46,2017-12-04 00:00:00,6902688
900,20.031,33.117,2018-06-16 00:00:00,6903237,15.589,37.879,2018-01-03 00:00:00,6901862,10.352,40.862,2017-12-04 00:00:00,6901767
901,33.284,33.073,2018-06-16 00:00:00,6901773,6.844,42.918,2018-01-04 00:00:00,6902879,15.432,39.557,2017-12-04 00:00:00,6903225
902,8.363,37.648,2018-06-17 00:00:00,6902688,27.598,33.871,2018-01-04 00:00:00,6901764,7.806,43.403,2017-12-05 00:00:00,6902879
903,28.655,31.597,2018-06-17 00:00:00,6901766,9.216,43.112,2018-01-05 00:00:00,6902733,18.003,38.866,2017-12-05 00:00:00,6903153
904,10.203,39.864,2018-06-18 00:00:00,6901767,6.727,42.867,2018-01-06 00:00:00,6902879,7.772,43.384,2017-12-06 00:00:00,6902879
905,15.965,37.296,2018-06-18 00:00:00,6901768,17.897,37.209,2018-01-06 00:00:00,6901768,8.814,43.931,2017-12-06 00:00:00,6902687
906,6.677,40.447,2018-06-19 00:00:00,6902804,32.475,33.99,2018-01-06 00:00:00,6901773,16.922,41.369,2017-12-06 00:00:00,6903178
907,10.215,39.845,2018-06-19 00:00:00,6901767,6.319,40.323,2018-01-07 00:00:00,6901864,4.081,41.03,2017-12-07 00:00:00,6902804
908,23.324,34.591,2018-06-19 00:00:00,6901775,27.353,31.723,2018-01-07 00:00:00,6901766,7.753,43.368,2017-12-07 00:00:00,6902879
909,10.221,39.825,2018-06-20 00:00:00,6901767,0.317,37.338,2018-01-08 00:00:00,6902732,27.822,34.027,2017-12-07 00:00:00,6901764
910,20.547,36.699,2018-06-20 00:00:00,6901772,6.564,42.827,2018-01-08 00:00:00,6902879,34.04,31.854,2017-12-07 00:00:00,6903222
911,23.328,34.593,2018-06-20 00:00:00,6901775,10.362,40.659,2018-01-08 00:00:00,6901767,7.702,43.353,2017-12-08 00:00:00,6902879
912,10.233,39.822,2018-06-21 00:00:00,6901767,15.426,37.838,2018-01-08 00:00:00,6901862,9.234,42.86,2017-12-08 00:00:00,6902733
913,20.132,33.081,2018-06-21 00:00:00,6903237,22.344,36.22,2018-01-08 00:00:00,6901765,6.783,42.982,2017-12-09 00:00:00,6902803
914,20.574,36.685,2018-06-21 00:00:00,6901772,17.903,38.788,2018-01-09 00:00:00,6902826,7.687,43.333,2017-12-09 00:00:00,6902879
915,23.34,34.597,2018-06-21 00:00:00,6901775,26.589,34.512,2018-01-09 00:00:00,6901770,8.104,39.399,2017-12-09 00:00:00,6902688
916,8.393,37.717,2018-06-22 00:00:00,6902688,6.355,42.793,2018-01-10 00:00:00,6902879,15.417,39.594,2017-12-09 00:00:00,6903225
917,10.25,39.825,2018-06-22 00:00:00,6901767,27.56,33.776,2018-01-11 00:00:00,6901764,18.96,37.164,2017-12-09 00:00:00,6901768
918,20.6,36.675,2018-06-22 00:00:00,6901772,6.178,42.763,2018-01-12 00:00:00,6902879,32.308,33.878,2017-12-09 00:00:00,6901773
919,23.341,34.599,2018-06-22 00:00:00,6901775,6.269,40.403,2018-01-12 00:00:00,6901864,7.628,43.298,2017-12-10 00:00:00,6902879
920,29.666,33.584,2018-06-22 00:00:00,6901764,9.261,43.248,2018-01-12 00:00:00,6902733,18.175,38.881,2017-12-10 00:00:00,6903153
921,10.258,39.827,2018-06-23 00:00:00,6901767,15.306,37.603,2018-01-13 00:00:00,6901862,7.562,43.286,2017-12-11 00:00:00,6902879
922,20.643,36.655,2018-06-23 00:00:00,6901772,17.882,37.16,2018-01-13 00:00:00,6901768,8.676,43.929,2017-12-11 00:00:00,6902687
923,23.343,34.602,2018-06-23 00:00:00,6901775,32.67,34.038,2018-01-13 00:00:00,6901773,10.343,40.863,2017-12-11 00:00:00,6901767
924,33.333,33.034,2018-06-23 00:00:00,6901773,6.019,42.752,2018-01-14 00:00:00,6902879,16.928,41.365,2017-12-11 00:00:00,6903178
925,6.399,40.22,2018-06-24 00:00:00,6902804,27.437,31.732,2018-01-14 00:00:00,6901766,4.331,40.842,2017-12-12 00:00:00,6902804
926,20.676,36.622,2018-06-24 00:00:00,6901772,0.081,37.17,2018-01-15 00:00:00,6902732,7.455,43.262,2017-12-12 00:00:00,6902879
927,23.344,34.604,2018-06-24 00:00:00,6901775,10.333,40.646,2018-01-15 00:00:00,6901767,8.929,37.949,2017-12-12 00:00:00,6901769
928,28.638,31.568,2018-06-24 00:00:00,6901766,22.206,36.265,2018-01-15 00:00:00,6901765,34.144,31.901,2017-12-12 00:00:00,6903222
929,7.495,38.654,2018-06-25 00:00:00,6901774,5.886,42.733,2018-01-16 00:00:00,6902879,7.374,43.242,2017-12-13 00:00:00,6902879
930,20.684,36.582,2018-06-25 00:00:00,6901772,17.93,38.72,2018-01-16 00:00:00,6902826,25.243,34.081,2017-12-13 00:00:00,6903204
931,23.346,34.616,2018-06-25 00:00:00,6901775,26.643,34.572,2018-01-16 00:00:00,6901770,6.649,42.855,2017-12-14 00:00:00,6902803
932,7.507,38.574,2018-06-26 00:00:00,6901774,6.106,40.463,2018-01-17 00:00:00,6901864,7.342,43.235,2017-12-14 00:00:00,6902879
933,12.62,40.951,2018-06-26 00:00:00,6903238,5.794,42.717,2018-01-18 00:00:00,6902879,8.088,39.213,2017-12-14 00:00:00,6902688
934,20.164,33.054,2018-06-26 00:00:00,6903237,15.241,37.363,2018-01-18 00:00:00,6901862,15.403,39.631,2017-12-14 00:00:00,6903225
935,20.688,36.548,2018-06-26 00:00:00,6901772,27.471,33.608,2018-01-18 00:00:00,6901764,27.733,34.003,2017-12-14 00:00:00,6901764
936,23.359,34.629,2018-06-26 00:00:00,6901775,9.3,43.369,2018-01-19 00:00:00,6902733,7.295,43.221,2017-12-15 00:00:00,6902879
937,7.501,38.5,2018-06-27 00:00:00,6901774,5.691,42.645,2018-01-20 00:00:00,6902879,9.191,42.892,2017-12-15 00:00:00,6902733
938,8.343,37.817,2018-06-27 00:00:00,6902688,17.72,37.098,2018-01-20 00:00:00,6901768,18.356,39.135,2017-12-15 00:00:00,6903153
939,20.695,36.517,2018-06-27 00:00:00,6901772,32.836,34.056,2018-01-20 00:00:00,6901773,8.715,44.005,2017-12-16 00:00:00,6902687
940,23.376,34.628,2018-06-27 00:00:00,6901775,27.494,31.711,2018-01-21 00:00:00,6901766,16.933,41.36,2017-12-16 00:00:00,6903178
941,23.794,39.79,2018-06-27 00:00:00,6903283,-0.011,37.074,2018-01-22 00:00:00,6902732,18.747,37.275,2017-12-16 00:00:00,6901768
942,7.504,38.439,2018-06-28 00:00:00,6901774,5.611,42.589,2018-01-22 00:00:00,6902879,32.345,33.928,2017-12-16 00:00:00,6901773
943,20.716,36.48,2018-06-28 00:00:00,6901772,5.888,40.522,2018-01-22 00:00:00,6901864,4.813,40.784,2017-12-17 00:00:00,6902804
944,23.39,34.632,2018-06-28 00:00:00,6901775,10.331,40.615,2018-01-22 00:00:00,6901767,7.221,43.195,2017-12-17 00:00:00,6902879
945,6.055,40.358,2018-06-29 00:00:00,6902804,22.143,36.385,2018-01-22 00:00:00,6901765,34.235,31.98,2017-12-17 00:00:00,6903222
946,7.521,38.372,2018-06-29 00:00:00,6901774,15.331,37.152,2018-01-23 00:00:00,6901862,10.382,40.812,2017-12-18 00:00:00,6901767
947,20.71,36.427,2018-06-29 00:00:00,6901772,18.028,38.732,2018-01-23 00:00:00,6902826,25.328,34.103,2017-12-18 00:00:00,6903204
948,23.4,34.641,2018-06-29 00:00:00,6901775,26.683,34.665,2018-01-23 00:00:00,6901770,6.526,42.82,2017-12-19 00:00:00,6902803
949,29.554,33.825,2018-06-29 00:00:00,6901764,5.53,42.541,2018-01-24 00:00:00,6902879,7.159,43.183,2017-12-19 00:00:00,6902879
950,7.526,38.295,2018-06-30 00:00:00,6901774,27.369,33.328,2018-01-25 00:00:00,6901764,8.123,39.136,2017-12-19 00:00:00,6902688
951,20.674,36.383,2018-06-30 00:00:00,6901772,5.463,42.51,2018-01-26 00:00:00,6902879,8.959,37.966,2017-12-19 00:00:00,6901769
952,23.409,34.652,2018-06-30 00:00:00,6901775,5.581,40.455,2018-01-27 00:00:00,6901864,15.354,39.658,2017-12-19 00:00:00,6903225
953,33.405,32.988,2018-06-30 00:00:00,6901773,17.676,37.074,2018-01-27 00:00:00,6901768,18.173,39.36,2017-12-20 00:00:00,6903153
954,12.566,40.935,2018-07-01 00:00:00,6903238,33.011,34.015,2018-01-27 00:00:00,6901773,7.1,43.155,2017-12-21 00:00:00,6902879
955,20.259,32.994,2018-07-01 00:00:00,6903237,5.419,42.48,2018-01-28 00:00:00,6902879,8.609,43.906,2017-12-21 00:00:00,6902687
956,28.616,31.52,2018-07-01 00:00:00,6901766,15.35,37.008,2018-01-28 00:00:00,6901862,16.939,41.356,2017-12-21 00:00:00,6903178
957,5.809,42.065,2018-07-04 00:00:00,6902687,27.599,31.692,2018-01-28 00:00:00,6901766,27.681,33.956,2017-12-21 00:00:00,6901764
958,6.081,40.424,2018-07-04 00:00:00,6902804,-0.132,37.018,2018-01-29 00:00:00,6902732,5.062,41.03,2017-12-22 00:00:00,6902804
959,20.548,36.335,2018-07-04 00:00:00,6901772,10.302,40.555,2018-01-29 00:00:00,6901767,34.217,32.059,2017-12-22 00:00:00,6903222
960,23.411,34.684,2018-07-05 00:00:00,6901775,22.182,36.458,2018-01-29 00:00:00,6901765,7.09,43.13,2017-12-23 00:00:00,6902879
961,12.672,40.897,2018-07-06 00:00:00,6903238,5.384,42.472,2018-01-30 00:00:00,6902879,18.489,37.269,2017-12-23 00:00:00,6901768
962,20.326,32.973,2018-07-06 00:00:00,6903237,18.051,38.765,2018-01-30 00:00:00,6902826,25.159,34.168,2017-12-23 00:00:00,6903204
963,29.355,33.904,2018-07-06 00:00:00,6901764,26.636,34.709,2018-01-30 00:00:00,6901770,32.425,33.961,2017-12-23 00:00:00,6901773
964,33.45,32.952,2018-07-07 00:00:00,6901773,4.936,40.73,2018-02-01 00:00:00,6901864,6.435,42.794,2017-12-24 00:00:00,6902803
965,20.439,36.343,2018-07-08 00:00:00,6901772,5.365,42.487,2018-02-01 00:00:00,6902879,8.076,39.129,2017-12-24 00:00:00,6902688
966,28.695,31.479,2018-07-08 00:00:00,6901766,27.347,33.101,2018-02-01 00:00:00,6901764,15.305,39.667,2017-12-24 00:00:00,6903225
967,5.28,42.025,2018-07-09 00:00:00,6902687,15.351,37.0,2018-02-02 00:00:00,6901862,7.089,43.115,2017-12-25 00:00:00,6902879
968,6.309,40.297,2018-07-09 00:00:00,6902804,5.332,42.518,2018-02-03 00:00:00,6902879,10.335,40.689,2017-12-25 00:00:00,6901767
969,12.678,40.769,2018-07-11 00:00:00,6903238,17.685,36.963,2018-02-03 00:00:00,6901768,17.932,39.454,2017-12-25 00:00:00,6903153
970,20.448,32.945,2018-07-11 00:00:00,6903237,33.127,33.905,2018-02-03 00:00:00,6901773,22.239,36.169,2017-12-25 00:00:00,6901765
971,29.196,33.893,2018-07-13 00:00:00,6901764,27.776,31.676,2018-02-04 00:00:00,6901766,8.544,43.839,2017-12-26 00:00:00,6902687
972,4.935,41.88,2018-07-14 00:00:00,6902687,-0.296,37.03,2018-02-05 00:00:00,6902732,8.989,37.929,2017-12-26 00:00:00,6901769
973,33.463,32.98,2018-07-14 00:00:00,6901773,5.309,42.514,2018-02-05 00:00:00,6902879,4.862,41.188,2017-12-27 00:00:00,6902804
974,28.686,31.465,2018-07-15 00:00:00,6901766,10.328,40.467,2018-02-05 00:00:00,6901767,34.206,32.072,2017-12-27 00:00:00,6903222
975,20.466,32.933,2018-07-16 00:00:00,6903237,22.198,36.504,2018-02-05 00:00:00,6901765,25.31,34.158,2017-12-28 00:00:00,6903204
976,4.881,41.861,2018-07-19 00:00:00,6902687,5.032,41.045,2018-02-06 00:00:00,6901864,27.636,33.891,2017-12-28 00:00:00,6901764
977,23.291,34.725,2018-07-20 00:00:00,6901775,18.043,38.76,2018-02-06 00:00:00,6902826,6.51,42.734,2017-12-29 00:00:00,6902803
978,29.023,33.858,2018-07-20 00:00:00,6901764,26.561,34.726,2018-02-06 00:00:00,6901770,8.126,39.076,2017-12-29 00:00:00,6902688
979,20.445,32.957,2018-07-21 00:00:00,6903237,5.292,42.505,2018-02-07 00:00:00,6902879,9.188,43.151,2017-12-29 00:00:00,6902733
980,33.496,32.871,2018-07-21 00:00:00,6901773,15.37,36.975,2018-02-07 00:00:00,6901862,15.236,39.712,2017-12-29 00:00:00,6903225
981,28.714,31.435,2018-07-22 00:00:00,6901766,27.025,32.988,2018-02-08 00:00:00,6901764,17.818,39.463,2017-12-30 00:00:00,6903153
982,20.372,36.565,2018-07-23 00:00:00,6901772,5.274,42.525,2018-02-09 00:00:00,6902879,18.132,37.203,2017-12-30 00:00:00,6901768
983,5.272,41.713,2018-07-24 00:00:00,6902687,17.789,36.849,2018-02-10 00:00:00,6901768,32.461,33.974,2017-12-30 00:00:00,6901773
984,20.422,32.993,2018-07-26 00:00:00,6903237,33.18,33.744,2018-02-10 00:00:00,6901773,8.487,43.801,2017-12-31 00:00:00,6902687
985,12.726,39.161,2018-07-27 00:00:00,6902903,5.303,42.584,2018-02-11 00:00:00,6902879,4.551,41.103,2018-01-01 00:00:00,6902804
986,23.257,34.752,2018-07-27 00:00:00,6901775,27.925,31.607,2018-02-11 00:00:00,6901766,10.358,40.646,2018-01-01 00:00:00,6901767
987,23.369,39.572,2018-07-27 00:00:00,6903283,-0.502,37.009,2018-02-12 00:00:00,6902732,22.312,36.165,2018-01-01 00:00:00,6901765
988,28.983,33.787,2018-07-27 00:00:00,6901764,10.418,40.391,2018-02-12 00:00:00,6901767,34.354,32.267,2018-01-01 00:00:00,6903222
989,33.493,32.915,2018-07-28 00:00:00,6901773,15.516,36.625,2018-02-12 00:00:00,6901862,6.916,42.959,2018-01-02 00:00:00,6902879
990,5.15,41.637,2018-07-29 00:00:00,6902687,22.268,36.441,2018-02-12 00:00:00,6901765,25.14,34.108,2018-01-02 00:00:00,6903204
991,28.774,31.437,2018-07-29 00:00:00,6901766,5.385,42.635,2018-02-13 00:00:00,6902879,6.588,42.593,2018-01-03 00:00:00,6902803
992,20.467,36.645,2018-07-30 00:00:00,6901772,17.962,38.726,2018-02-13 00:00:00,6902826,8.25,38.932,2018-01-03 00:00:00,6902688
993,20.36,33.02,2018-07-31 00:00:00,6903237,26.406,34.6,2018-02-13 00:00:00,6901770,15.168,39.756,2018-01-03 00:00:00,6903225
994,4.836,41.612,2018-08-03 00:00:00,6902687,5.502,42.609,2018-02-15 00:00:00,6902879,6.844,42.918,2018-01-04 00:00:00,6902879
995,12.734,39.153,2018-08-03 00:00:00,6902903,26.796,32.973,2018-02-15 00:00:00,6901764,27.598,33.871,2018-01-04 00:00:00,6901764
996,23.271,34.775,2018-08-03 00:00:00,6901775,5.686,42.666,2018-02-17 00:00:00,6902879,8.345,43.714,2018-01-05 00:00:00,6902687
997,29.079,33.767,2018-08-03 00:00:00,6901764,15.55,36.324,2018-02-17 00:00:00,6901862,9.216,43.112,2018-01-05 00:00:00,6902733
998,33.492,32.931,2018-08-04 00:00:00,6901773,17.711,36.556,2018-02-17 00:00:00,6901768,4.414,41.037,2018-01-06 00:00:00,6902804
999,20.227,33.031,2018-08-05 00:00:00,6903237,33.237,33.638,2018-02-17 00:00:00,6901773,6.727,42.867,2018-01-06 00:00:00,6902879
1000,20.612,36.642,2018-08-06 00:00:00,6901772,27.932,31.604,2018-02-18 00:00:00,6901766,17.897,37.209,2018-01-06 00:00:00,6901768
1001,23.422,39.391,2018-08-06 00:00:00,6903283,-0.685,36.968,2018-02-19 00:00:00,6902732,32.475,33.99,2018-01-06 00:00:00,6901773
1002,4.443,41.445,2018-08-08 00:00:00,6902687,5.743,42.795,2018-02-19 00:00:00,6902879,25.218,34.047,2018-01-07 00:00:00,6903204
1003,20.054,33.05,2018-08-10 00:00:00,6903237,10.597,40.335,2018-02-19 00:00:00,6901767,6.564,42.827,2018-01-08 00:00:00,6902879
1004,23.334,34.81,2018-08-10 00:00:00,6901775,22.27,36.36,2018-02-19 00:00:00,6901765,6.577,42.649,2018-01-08 00:00:00,6902803
1005,29.366,33.557,2018-08-10 00:00:00,6901764,17.995,38.643,2018-02-20 00:00:00,6902826,8.306,38.85,2018-01-08 00:00:00,6902688
1006,23.457,39.383,2018-08-11 00:00:00,6903283,26.503,34.601,2018-02-20 00:00:00,6901770,10.362,40.659,2018-01-08 00:00:00,6901767
1007,33.488,32.861,2018-08-11 00:00:00,6901773,5.123,40.975,2018-02-21 00:00:00,6901864,15.1,39.8,2018-01-08 00:00:00,6903225
1008,28.75,31.384,2018-08-12 00:00:00,6901766,5.741,42.842,2018-02-21 00:00:00,6902879,17.591,39.365,2018-01-09 00:00:00,6903153
1009,4.36,41.326,2018-08-13 00:00:00,6902687,15.459,36.048,2018-02-22 00:00:00,6901862,6.355,42.793,2018-01-10 00:00:00,6902879
1010,20.754,36.506,2018-08-13 00:00:00,6901772,27.009,32.918,2018-02-22 00:00:00,6901764,8.185,43.643,2018-01-10 00:00:00,6902687
1011,20.012,33.068,2018-08-15 00:00:00,6903237,5.726,42.849,2018-02-23 00:00:00,6902879,4.356,40.944,2018-01-11 00:00:00,6902804
1012,23.592,39.432,2018-08-16 00:00:00,6903283,17.353,36.431,2018-02-24 00:00:00,6901768,27.56,33.776,2018-01-11 00:00:00,6901764
1013,23.396,34.812,2018-08-17 00:00:00,6901775,33.256,33.545,2018-02-24 00:00:00,6901773,34.651,32.658,2018-01-11 00:00:00,6903222
1014,29.783,33.439,2018-08-17 00:00:00,6901764,5.782,42.81,2018-02-25 00:00:00,6902879,6.178,42.763,2018-01-12 00:00:00,6902879
1015,4.652,41.2,2018-08-18 00:00:00,6902687,27.941,31.577,2018-02-25 00:00:00,6901766,9.261,43.248,2018-01-12 00:00:00,6902733
1016,33.483,32.891,2018-08-18 00:00:00,6901773,-0.792,36.908,2018-02-26 00:00:00,6902732,25.175,34.147,2018-01-12 00:00:00,6903204
1017,7.95,37.482,2018-08-19 00:00:00,6901774,5.369,41.218,2018-02-26 00:00:00,6901864,4.367,40.951,2018-01-13 00:00:00,6902804
1018,28.77,31.314,2018-08-19 00:00:00,6901766,10.669,40.339,2018-02-26 00:00:00,6901767,8.328,38.933,2018-01-13 00:00:00,6902688
1019,20.025,33.036,2018-08-20 00:00:00,6903237,22.262,36.37,2018-02-26 00:00:00,6901765,14.947,39.874,2018-01-13 00:00:00,6903225
1020,20.774,36.371,2018-08-20 00:00:00,6901772,5.648,42.635,2018-02-27 00:00:00,6902879,17.882,37.16,2018-01-13 00:00:00,6901768
1021,4.955,41.242,2018-08-23 00:00:00,6902687,15.664,35.884,2018-02-27 00:00:00,6901862,32.67,34.038,2018-01-13 00:00:00,6901773
1022,23.483,34.778,2018-08-24 00:00:00,6901775,18.125,38.681,2018-02-27 00:00:00,6902826,6.019,42.752,2018-01-14 00:00:00,6902879
1023,30.018,33.564,2018-08-24 00:00:00,6901764,26.413,34.698,2018-02-27 00:00:00,6901770,17.678,39.272,2018-01-14 00:00:00,6903153
1024,19.987,33.069,2018-08-25 00:00:00,6903237,5.614,42.403,2018-03-01 00:00:00,6902879,4.389,40.926,2018-01-15 00:00:00,6902804
1025,33.506,32.898,2018-08-25 00:00:00,6901773,26.904,32.892,2018-03-01 00:00:00,6901764,6.081,42.594,2018-01-15 00:00:00,6902803
1026,8.157,37.726,2018-08-26 00:00:00,6901774,5.688,42.315,2018-03-03 00:00:00,6902879,8.064,43.594,2018-01-15 00:00:00,6902687
1027,28.846,31.271,2018-08-26 00:00:00,6901766,17.25,36.562,2018-03-03 00:00:00,6901768,5.886,42.733,2018-01-16 00:00:00,6902879
1028,20.732,36.317,2018-08-27 00:00:00,6901772,33.327,33.487,2018-03-03 00:00:00,6901773,34.671,32.847,2018-01-16 00:00:00,6903222
1029,5.009,41.105,2018-08-28 00:00:00,6902687,15.624,35.68,2018-03-04 00:00:00,6901862,4.43,40.884,2018-01-17 00:00:00,6902804
1030,19.956,33.106,2018-08-30 00:00:00,6903237,27.973,31.495,2018-03-04 00:00:00,6901766,6.023,42.547,2018-01-17 00:00:00,6902803
1031,23.4,34.754,2018-08-31 00:00:00,6901775,-0.884,36.865,2018-03-05 00:00:00,6902732,25.156,34.129,2018-01-17 00:00:00,6903204
1032,30.056,33.754,2018-08-31 00:00:00,6901764,5.703,42.317,2018-03-05 00:00:00,6902879,8.399,38.856,2018-01-18 00:00:00,6902688
1033,33.496,32.871,2018-09-01 00:00:00,6901773,10.678,40.292,2018-03-05 00:00:00,6901767,14.836,39.905,2018-01-18 00:00:00,6903225
1034,5.044,40.973,2018-09-02 00:00:00,6902687,22.246,36.373,2018-03-05 00:00:00,6901765,27.471,33.608,2018-01-18 00:00:00,6901764
1035,8.113,38.021,2018-09-02 00:00:00,6901774,18.181,38.787,2018-03-06 00:00:00,6902826,4.435,40.822,2018-01-19 00:00:00,6902804
1036,28.828,31.275,2018-09-02 00:00:00,6901766,26.19,34.513,2018-03-06 00:00:00,6901770,6.021,42.507,2018-01-19 00:00:00,6902803
1037,20.7,36.286,2018-09-03 00:00:00,6901772,5.549,42.413,2018-03-07 00:00:00,6902879,9.3,43.369,2018-01-19 00:00:00,6902733
1038,19.873,33.156,2018-09-04 00:00:00,6903237,26.65,32.611,2018-03-08 00:00:00,6901764,17.713,39.163,2018-01-19 00:00:00,6903153
1039,5.048,40.831,2018-09-07 00:00:00,6902687,15.648,35.693,2018-03-09 00:00:00,6901862,5.691,42.645,2018-01-20 00:00:00,6902879
1040,23.355,34.767,2018-09-07 00:00:00,6901775,17.032,36.819,2018-03-10 00:00:00,6901768,7.947,43.573,2018-01-20 00:00:00,6902687
1041,30.029,33.855,2018-09-07 00:00:00,6901764,33.255,33.381,2018-03-10 00:00:00,6901773,17.72,37.098,2018-01-20 00:00:00,6901768
1042,33.452,32.974,2018-09-08 00:00:00,6901773,28.047,31.501,2018-03-11 00:00:00,6901766,32.836,34.056,2018-01-20 00:00:00,6901773
1043,7.944,38.415,2018-09-09 00:00:00,6901774,-0.965,36.829,2018-03-12 00:00:00,6902732,4.556,40.718,2018-01-21 00:00:00,6902804
1044,19.853,33.178,2018-09-09 00:00:00,6903237,10.649,40.132,2018-03-12 00:00:00,6901767,6.032,42.485,2018-01-21 00:00:00,6902803
1045,28.871,31.256,2018-09-09 00:00:00,6901766,22.121,36.317,2018-03-12 00:00:00,6901765,34.755,33.047,2018-01-21 00:00:00,6903222
1046,20.682,36.272,2018-09-10 00:00:00,6901772,18.211,38.862,2018-03-13 00:00:00,6902826,5.611,42.589,2018-01-22 00:00:00,6902879
1047,5.091,40.783,2018-09-12 00:00:00,6902687,26.393,34.48,2018-03-13 00:00:00,6901770,22.143,36.385,2018-01-22 00:00:00,6901765
1048,19.778,33.555,2018-09-14 00:00:00,6903237,15.609,35.675,2018-03-14 00:00:00,6901862,25.099,34.037,2018-01-22 00:00:00,6903204
1049,23.357,34.739,2018-09-14 00:00:00,6901775,5.638,42.787,2018-03-15 00:00:00,6902879,4.907,40.894,2018-01-23 00:00:00,6902804
1050,30.133,33.869,2018-09-14 00:00:00,6901764,26.273,32.313,2018-03-15 00:00:00,6901764,6.021,42.47,2018-01-23 00:00:00,6902803
1051,33.474,32.983,2018-09-15 00:00:00,6901773,-0.98,36.841,2018-03-16 00:00:00,6902732,8.424,38.869,2018-01-23 00:00:00,6902688
1052,7.523,38.782,2018-09-16 00:00:00,6901774,5.644,42.76,2018-03-17 00:00:00,6902879,14.724,39.936,2018-01-23 00:00:00,6903225
1053,28.907,31.208,2018-09-16 00:00:00,6901766,16.792,36.943,2018-03-17 00:00:00,6901768,5.53,42.541,2018-01-24 00:00:00,6902879
1054,5.103,40.936,2018-09-17 00:00:00,6902687,33.19,33.435,2018-03-17 00:00:00,6901773,17.677,39.127,2018-01-24 00:00:00,6903153
1055,20.671,36.259,2018-09-17 00:00:00,6901772,28.069,31.532,2018-03-18 00:00:00,6901766,4.726,41.015,2018-01-25 00:00:00,6902804
1056,19.595,33.676,2018-09-19 00:00:00,6903237,5.62,42.573,2018-03-19 00:00:00,6902879,5.968,42.445,2018-01-25 00:00:00,6902803
1057,12.685,39.148,2018-09-21 00:00:00,6902903,10.568,40.005,2018-03-19 00:00:00,6901767,7.782,43.48,2018-01-25 00:00:00,6902687
1058,23.335,34.685,2018-09-21 00:00:00,6901775,15.673,35.596,2018-03-19 00:00:00,6901862,27.369,33.328,2018-01-25 00:00:00,6901764
1059,30.23,33.815,2018-09-21 00:00:00,6901764,22.045,36.234,2018-03-19 00:00:00,6901765,5.463,42.51,2018-01-26 00:00:00,6902879
1060,5.073,41.035,2018-09-22 00:00:00,6902687,-0.966,36.864,2018-03-20 00:00:00,6902732,34.908,33.296,2018-01-26 00:00:00,6903222
1061,33.47,32.928,2018-09-22 00:00:00,6901773,18.363,38.967,2018-03-20 00:00:00,6902826,5.041,41.039,2018-01-27 00:00:00,6902804
1062,7.118,38.92,2018-09-23 00:00:00,6901774,26.454,34.593,2018-03-20 00:00:00,6901770,5.905,42.42,2018-01-27 00:00:00,6902803
