,N3n_LON,N3n_LAT,N3n_DATE,N3n_NAME,P_l_LON,P_l_LAT,P_l_DATE,P_l_NAME,O2o_LON,O2o_LAT,O2o_DATE,O2o_NAME
819,17.579,41.695,2018-10-24 00:00:00,6903250,10.352,40.862,2017-12-04 00:00:00,6901767,32.208,33.538,2017-10-28 00:00:00,6901773
820,18.445,39.279,2018-10-24 00:00:00,6903249,16.833,38.16,2017-12-04 00:00:00,6901862,33.702,31.863,2017-10-28 00:00:00,6903222
821,28.173,35.506,2018-10-24 00:00:00,6902900,22.574,36.058,2017-12-04 00:00:00,6901765,25.38,34.357,2017-10-29 00:00:00,6903204
822,28.299,35.063,2018-10-24 00:00:00,6902904,7.806,43.403,2017-12-05 00:00:00,6902879,7.18,43.373,2017-10-30 00:00:00,6902803
823,18.456,39.273,2018-10-25 00:00:00,6903249,8.904,37.961,2017-12-05 00:00:00,6901769,7.729,39.957,2017-10-30 00:00:00,6902688
824,28.157,35.469,2018-10-25 00:00:00,6902900,17.819,39.139,2017-12-05 00:00:00,6902826,10.424,40.799,2017-10-30 00:00:00,6901767
825,28.325,35.044,2018-10-25 00:00:00,6902904,26.302,34.373,2017-12-05 00:00:00,6901770,15.593,39.358,2017-10-30 00:00:00,6903225
826,12.634,39.2,2018-10-26 00:00:00,6902903,7.772,43.384,2017-12-06 00:00:00,6902879,8.943,37.944,2017-10-31 00:00:00,6901769
827,28.145,35.421,2018-10-26 00:00:00,6902900,7.753,43.368,2017-12-07 00:00:00,6902879,17.982,39.353,2017-10-31 00:00:00,6903153
828,28.347,35.01,2018-10-26 00:00:00,6902904,27.822,34.027,2017-12-07 00:00:00,6901764,8.951,43.222,2017-11-01 00:00:00,6902687
829,29.812,33.896,2018-10-26 00:00:00,6901764,5.761,40.643,2017-12-08 00:00:00,6901864,16.884,41.393,2017-11-01 00:00:00,6903178
830,28.148,35.392,2018-10-27 00:00:00,6902900,7.702,43.353,2017-12-08 00:00:00,6902879,4.195,41.489,2017-11-02 00:00:00,6902804
831,28.366,34.994,2018-10-27 00:00:00,6902904,9.234,42.86,2017-12-08 00:00:00,6902733,28.046,34.565,2017-11-02 00:00:00,6901764
832,34.011,32.87,2018-10-27 00:00:00,6901773,7.687,43.333,2017-12-09 00:00:00,6902879,33.718,31.771,2017-11-02 00:00:00,6903222
833,29.107,31.374,2018-10-28 00:00:00,6901766,16.619,38.177,2017-12-09 00:00:00,6901862,9.201,42.862,2017-11-03 00:00:00,6902733
834,17.814,41.715,2018-10-29 00:00:00,6903250,18.96,37.164,2017-12-09 00:00:00,6901768,7.132,43.355,2017-11-04 00:00:00,6902803
835,21.046,36.172,2018-10-29 00:00:00,6901772,32.308,33.878,2017-12-09 00:00:00,6901773,7.776,39.802,2017-11-04 00:00:00,6902688
836,28.371,34.979,2018-10-29 00:00:00,6902904,7.628,43.298,2017-12-10 00:00:00,6902879,15.524,39.414,2017-11-04 00:00:00,6903225
837,18.474,39.228,2018-10-30 00:00:00,6903249,27.281,31.553,2017-12-10 00:00:00,6901766,19.568,37.205,2017-11-04 00:00:00,6901768
838,28.172,35.36,2018-10-30 00:00:00,6902900,2.608,38.402,2017-12-11 00:00:00,6902732,32.186,33.555,2017-11-04 00:00:00,6901773
839,28.38,34.988,2018-10-31 00:00:00,6902904,7.562,43.286,2017-12-11 00:00:00,6902879,17.885,39.262,2017-11-05 00:00:00,6903153
840,12.642,39.207,2018-11-02 00:00:00,6902903,10.343,40.863,2017-12-11 00:00:00,6901767,9.021,43.362,2017-11-06 00:00:00,6902687
841,28.139,35.322,2018-11-02 00:00:00,6902900,22.465,36.16,2017-12-11 00:00:00,6901765,10.436,40.846,2017-11-06 00:00:00,6901767
842,18.011,41.804,2018-11-03 00:00:00,6903250,7.455,43.262,2017-12-12 00:00:00,6902879,16.886,41.394,2017-11-06 00:00:00,6903178
843,34.078,32.903,2018-11-03 00:00:00,6901773,8.929,37.949,2017-12-12 00:00:00,6901769,4.144,41.341,2017-11-07 00:00:00,6902804
844,18.478,39.203,2018-11-04 00:00:00,6903249,17.831,39.025,2017-12-12 00:00:00,6902826,8.93,37.91,2017-11-07 00:00:00,6901769
845,29.165,31.449,2018-11-04 00:00:00,6901766,26.396,34.368,2017-12-12 00:00:00,6901770,33.801,31.722,2017-11-07 00:00:00,6903222
846,21.024,36.289,2018-11-05 00:00:00,6901772,5.949,40.601,2017-12-13 00:00:00,6901864,6.97,43.262,2017-11-09 00:00:00,6902803
847,28.135,35.305,2018-11-05 00:00:00,6902900,7.374,43.242,2017-12-13 00:00:00,6902879,7.855,39.747,2017-11-09 00:00:00,6902688
848,28.483,35.041,2018-11-07 00:00:00,6902904,7.342,43.235,2017-12-14 00:00:00,6902879,15.496,39.459,2017-11-09 00:00:00,6903225
849,18.09,41.896,2018-11-08 00:00:00,6903250,16.49,38.156,2017-12-14 00:00:00,6901862,28.147,34.491,2017-11-09 00:00:00,6901764
850,28.108,35.265,2018-11-08 00:00:00,6902900,27.733,34.003,2017-12-14 00:00:00,6901764,9.211,42.867,2017-11-10 00:00:00,6902733
851,12.641,39.22,2018-11-09 00:00:00,6902903,7.295,43.221,2017-12-15 00:00:00,6902879,17.845,39.168,2017-11-10 00:00:00,6903153
852,18.614,39.154,2018-11-09 00:00:00,6903249,9.191,42.892,2017-12-15 00:00:00,6902733,9.07,43.466,2017-11-11 00:00:00,6902687
853,29.204,33.817,2018-11-09 00:00:00,6901764,18.747,37.275,2017-12-16 00:00:00,6901768,16.889,41.396,2017-11-11 00:00:00,6903178
854,34.057,32.874,2018-11-10 00:00:00,6901773,32.345,33.928,2017-12-16 00:00:00,6901773,19.516,37.186,2017-11-11 00:00:00,6901768
855,28.077,35.238,2018-11-11 00:00:00,6902900,7.221,43.195,2017-12-17 00:00:00,6902879,32.208,33.623,2017-11-11 00:00:00,6901773
856,29.188,31.466,2018-11-11 00:00:00,6901766,27.169,31.568,2017-12-17 00:00:00,6901766,4.112,41.159,2017-11-12 00:00:00,6902804
857,21.009,36.341,2018-11-12 00:00:00,6901772,2.237,38.024,2017-12-18 00:00:00,6902732,33.934,31.686,2017-11-12 00:00:00,6903222
858,17.861,42.018,2018-11-13 00:00:00,6903250,6.137,40.477,2017-12-18 00:00:00,6901864,10.466,40.901,2017-11-13 00:00:00,6901767
859,18.658,39.118,2018-11-14 00:00:00,6903249,10.382,40.812,2017-12-18 00:00:00,6901767,25.32,34.21,2017-11-13 00:00:00,6903204
860,28.039,35.158,2018-11-14 00:00:00,6902900,22.338,36.185,2017-12-18 00:00:00,6901765,6.891,43.228,2017-11-14 00:00:00,6902803
861,28.598,35.128,2018-11-14 00:00:00,6902904,7.159,43.183,2017-12-19 00:00:00,6902879,7.855,39.722,2017-11-14 00:00:00,6902688
862,12.63,39.209,2018-11-16 00:00:00,6902903,8.959,37.966,2017-12-19 00:00:00,6901769,8.966,37.924,2017-11-14 00:00:00,6901769
863,29.052,33.843,2018-11-16 00:00:00,6901764,16.378,38.075,2017-12-19 00:00:00,6901862,15.486,39.489,2017-11-14 00:00:00,6903225
864,28.016,35.069,2018-11-17 00:00:00,6902900,17.838,38.91,2017-12-19 00:00:00,6902826,17.844,39.116,2017-11-15 00:00:00,6903153
865,34.026,32.856,2018-11-17 00:00:00,6901773,26.468,34.35,2017-12-19 00:00:00,6901770,9.234,43.574,2017-11-16 00:00:00,6902687
866,17.602,41.967,2018-11-18 00:00:00,6903250,7.1,43.155,2017-12-21 00:00:00,6902879,16.893,41.39,2017-11-16 00:00:00,6903178
867,29.263,31.475,2018-11-18 00:00:00,6901766,27.681,33.956,2017-12-21 00:00:00,6901764,28.28,34.372,2017-11-16 00:00:00,6901764
868,18.646,39.122,2018-11-19 00:00:00,6903249,9.172,42.968,2017-12-22 00:00:00,6902733,4.165,41.038,2017-11-17 00:00:00,6902804
869,20.969,36.36,2018-11-19 00:00:00,6901772,6.283,40.384,2017-12-23 00:00:00,6901864,9.212,42.862,2017-11-17 00:00:00,6902733
870,27.907,35.054,2018-11-20 00:00:00,6902900,7.09,43.13,2017-12-23 00:00:00,6902879,33.897,31.68,2017-11-17 00:00:00,6903222
871,28.695,35.158,2018-11-21 00:00:00,6902904,18.489,37.269,2017-12-23 00:00:00,6901768,19.476,37.134,2017-11-18 00:00:00,6901768
872,12.634,39.211,2018-11-23 00:00:00,6902903,32.425,33.961,2017-12-23 00:00:00,6901773,25.32,34.178,2017-11-18 00:00:00,6903204
873,17.59,41.921,2018-11-23 00:00:00,6903250,16.191,37.865,2017-12-24 00:00:00,6901862,6.884,43.238,2017-11-19 00:00:00,6902803
874,27.827,35.133,2018-11-23 00:00:00,6902900,27.132,31.605,2017-12-24 00:00:00,6901766,7.855,39.682,2017-11-19 00:00:00,6902688
875,28.851,33.941,2018-11-23 00:00:00,6901764,1.429,37.869,2017-12-25 00:00:00,6902732,15.49,39.488,2017-11-19 00:00:00,6903225
876,18.564,39.194,2018-11-24 00:00:00,6903249,7.089,43.115,2017-12-25 00:00:00,6902879,10.4,40.833,2017-11-20 00:00:00,6901767
877,34.026,32.876,2018-11-24 00:00:00,6901773,10.335,40.689,2017-12-25 00:00:00,6901767,17.768,39.065,2017-11-20 00:00:00,6903153
878,29.334,31.489,2018-11-25 00:00:00,6901766,22.239,36.169,2017-12-25 00:00:00,6901765,8.983,37.995,2017-11-21 00:00:00,6901769
879,20.907,36.38,2018-11-26 00:00:00,6901772,8.989,37.929,2017-12-26 00:00:00,6901769,9.367,43.656,2017-11-21 00:00:00,6902687
880,27.768,35.156,2018-11-26 00:00:00,6902900,17.828,38.846,2017-12-26 00:00:00,6902826,16.898,41.384,2017-11-21 00:00:00,6903178
881,17.55,41.925,2018-11-28 00:00:00,6903250,26.528,34.38,2017-12-26 00:00:00,6901770,4.205,41.017,2017-11-22 00:00:00,6902804
882,28.732,35.134,2018-11-28 00:00:00,6902904,7.085,43.091,2017-12-27 00:00:00,6902879,33.842,31.698,2017-11-22 00:00:00,6903222
883,18.506,39.267,2018-11-29 00:00:00,6903249,6.336,40.392,2017-12-28 00:00:00,6901864,25.322,34.343,2017-11-23 00:00:00,6903204
884,27.723,35.118,2018-11-29 00:00:00,6902900,27.636,33.891,2017-12-28 00:00:00,6901764,28.215,34.203,2017-11-23 00:00:00,6901764
885,12.613,39.209,2018-11-30 00:00:00,6902903,7.055,43.045,2017-12-29 00:00:00,6902879,6.826,43.181,2017-11-24 00:00:00,6902803
886,28.549,34.03,2018-11-30 00:00:00,6901764,9.188,43.151,2017-12-29 00:00:00,6902733,7.907,39.623,2017-11-24 00:00:00,6902688
887,33.989,32.854,2018-12-01 00:00:00,6901773,15.744,37.884,2017-12-29 00:00:00,6901862,9.222,42.867,2017-11-24 00:00:00,6902733
888,27.698,35.074,2018-12-02 00:00:00,6902900,18.132,37.203,2017-12-30 00:00:00,6901768,15.493,39.493,2017-11-24 00:00:00,6903225
889,29.329,31.505,2018-12-02 00:00:00,6901766,32.461,33.974,2017-12-30 00:00:00,6901773,17.737,38.976,2017-11-25 00:00:00,6903153
890,17.585,41.849,2018-12-03 00:00:00,6903250,7.004,42.996,2017-12-31 00:00:00,6902879,19.396,37.107,2017-11-25 00:00:00,6901768
891,20.864,36.378,2018-12-03 00:00:00,6901772,27.164,31.695,2017-12-31 00:00:00,6901766,32.302,33.755,2017-11-25 00:00:00,6901773
892,18.44,39.365,2018-12-04 00:00:00,6903249,0.752,37.721,2018-01-01 00:00:00,6902732,9.353,43.761,2017-11-26 00:00:00,6902687
893,27.685,35.043,2018-12-05 00:00:00,6902900,10.358,40.646,2018-01-01 00:00:00,6901767,16.907,41.38,2017-11-26 00:00:00,6903178
894,28.714,35.111,2018-12-05 00:00:00,6902904,22.312,36.165,2018-01-01 00:00:00,6901765,4.156,41.058,2017-11-27 00:00:00,6902804
895,12.618,39.214,2018-12-07 00:00:00,6902903,6.301,40.305,2018-01-02 00:00:00,6901864,10.371,40.807,2017-11-27 00:00:00,6901767
896,28.611,34.023,2018-12-07 00:00:00,6901764,6.916,42.959,2018-01-02 00:00:00,6902879,33.999,31.77,2017-11-27 00:00:00,6903222
897,17.645,41.742,2018-12-08 00:00:00,6903250,9.075,37.96,2018-01-02 00:00:00,6901769,8.92,38.032,2017-11-28 00:00:00,6901769
898,27.663,35.007,2018-12-08 00:00:00,6902900,17.881,38.798,2018-01-02 00:00:00,6902826,25.332,34.266,2017-11-28 00:00:00,6903204
899,33.952,32.862,2018-12-08 00:00:00,6901773,26.579,34.413,2018-01-02 00:00:00,6901770,6.81,43.149,2017-11-29 00:00:00,6902803
900,18.26,39.449,2018-12-09 00:00:00,6903249,15.589,37.879,2018-01-03 00:00:00,6901862,7.908,39.518,2017-11-29 00:00:00,6902688
901,29.405,31.548,2018-12-09 00:00:00,6901766,6.844,42.918,2018-01-04 00:00:00,6902879,15.434,39.548,2017-11-29 00:00:00,6903225
902,20.855,36.308,2018-12-10 00:00:00,6901772,27.598,33.871,2018-01-04 00:00:00,6901764,17.792,38.912,2017-11-30 00:00:00,6903153
903,27.623,34.935,2018-12-11 00:00:00,6902900,9.216,43.112,2018-01-05 00:00:00,6902733,27.995,34.061,2017-11-30 00:00:00,6901764
904,28.646,35.111,2018-12-12 00:00:00,6902904,6.727,42.867,2018-01-06 00:00:00,6902879,9.109,43.817,2017-12-01 00:00:00,6902687
905,17.736,41.643,2018-12-13 00:00:00,6903250,17.897,37.209,2018-01-06 00:00:00,6901768,9.226,42.86,2017-12-01 00:00:00,6902733
906,12.634,39.236,2018-12-14 00:00:00,6902903,32.475,33.99,2018-01-06 00:00:00,6901773,16.917,41.374,2017-12-01 00:00:00,6903178
907,18.051,39.58,2018-12-14 00:00:00,6903249,6.319,40.323,2018-01-07 00:00:00,6901864,3.929,41.104,2017-12-02 00:00:00,6902804
908,27.566,34.908,2018-12-14 00:00:00,6902900,27.353,31.723,2018-01-07 00:00:00,6901766,19.249,37.1,2017-12-02 00:00:00,6901768
909,28.644,34.041,2018-12-14 00:00:00,6901764,0.317,37.338,2018-01-08 00:00:00,6902732,32.315,33.807,2017-12-02 00:00:00,6901773
910,33.869,32.855,2018-12-15 00:00:00,6901773,6.564,42.827,2018-01-08 00:00:00,6902879,34.011,31.795,2017-12-02 00:00:00,6903222
911,29.444,31.611,2018-12-16 00:00:00,6901766,10.362,40.659,2018-01-08 00:00:00,6901767,6.821,43.084,2017-12-04 00:00:00,6902803
912,20.904,36.196,2018-12-17 00:00:00,6901772,15.426,37.838,2018-01-08 00:00:00,6901862,8.0,39.46,2017-12-04 00:00:00,6902688
913,27.505,34.898,2018-12-17 00:00:00,6902900,22.344,36.22,2018-01-08 00:00:00,6901765,10.352,40.862,2017-12-04 00:00:00,6901767
914,17.822,41.454,2018-12-18 00:00:00,6903250,17.903,38.788,2018-01-09 00:00:00,6902826,15.432,39.557,2017-12-04 00:00:00,6903225
915,17.925,39.617,2018-12-19 00:00:00,6903249,26.589,34.512,2018-01-09 00:00:00,6901770,7.806,43.403,2017-12-05 00:00:00,6902879
916,28.685,35.152,2018-12-19 00:00:00,6902904,6.355,42.793,2018-01-10 00:00:00,6902879,18.003,38.866,2017-12-05 00:00:00,6903153
917,27.497,34.881,2018-12-20 00:00:00,6902900,27.56,33.776,2018-01-11 00:00:00,6901764,7.772,43.384,2017-12-06 00:00:00,6902879
918,12.62,39.237,2018-12-21 00:00:00,6902903,6.178,42.763,2018-01-12 00:00:00,6902879,8.814,43.931,2017-12-06 00:00:00,6902687
919,28.658,33.996,2018-12-21 00:00:00,6901764,6.269,40.403,2018-01-12 00:00:00,6901864,16.922,41.369,2017-12-06 00:00:00,6903178
920,33.839,32.891,2018-12-22 00:00:00,6901773,9.261,43.248,2018-01-12 00:00:00,6902733,4.081,41.03,2017-12-07 00:00:00,6902804
921,18.209,41.643,2018-12-23 00:00:00,6903250,15.306,37.603,2018-01-13 00:00:00,6901862,7.753,43.368,2017-12-07 00:00:00,6902879
922,27.48,34.888,2018-12-23 00:00:00,6902900,17.882,37.16,2018-01-13 00:00:00,6901768,27.822,34.027,2017-12-07 00:00:00,6901764
923,29.517,31.666,2018-12-23 00:00:00,6901766,32.67,34.038,2018-01-13 00:00:00,6901773,34.04,31.854,2017-12-07 00:00:00,6903222
924,17.59,39.844,2018-12-24 00:00:00,6903249,6.019,42.752,2018-01-14 00:00:00,6902879,7.702,43.353,2017-12-08 00:00:00,6902879
925,21.081,36.105,2018-12-24 00:00:00,6901772,27.437,31.732,2018-01-14 00:00:00,6901766,9.234,42.86,2017-12-08 00:00:00,6902733
926,27.47,34.895,2018-12-26 00:00:00,6902900,0.081,37.17,2018-01-15 00:00:00,6902732,6.783,42.982,2017-12-09 00:00:00,6902803
927,12.586,39.236,2018-12-28 00:00:00,6902903,10.333,40.646,2018-01-15 00:00:00,6901767,7.687,43.333,2017-12-09 00:00:00,6902879
928,18.108,41.927,2018-12-28 00:00:00,6903250,22.206,36.265,2018-01-15 00:00:00,6901765,8.104,39.399,2017-12-09 00:00:00,6902688
929,28.601,34.049,2018-12-28 00:00:00,6901764,5.886,42.733,2018-01-16 00:00:00,6902879,15.417,39.594,2017-12-09 00:00:00,6903225
930,17.265,40.092,2018-12-29 00:00:00,6903249,17.93,38.72,2018-01-16 00:00:00,6902826,18.96,37.164,2017-12-09 00:00:00,6901768
931,27.437,34.896,2018-12-29 00:00:00,6902900,26.643,34.572,2018-01-16 00:00:00,6901770,32.308,33.878,2017-12-09 00:00:00,6901773
932,33.957,32.924,2018-12-29 00:00:00,6901773,6.106,40.463,2018-01-17 00:00:00,6901864,7.628,43.298,2017-12-10 00:00:00,6902879
933,29.512,31.62,2018-12-30 00:00:00,6901766,5.794,42.717,2018-01-18 00:00:00,6902879,18.175,38.881,2017-12-10 00:00:00,6903153
934,21.215,36.106,2018-12-31 00:00:00,6901772,15.241,37.363,2018-01-18 00:00:00,6901862,7.562,43.286,2017-12-11 00:00:00,6902879
935,,,,,27.471,33.608,2018-01-18 00:00:00,6901764,8.676,43.929,2017-12-11 00:00:00,6902687
936,,,,,9.3,43.369,2018-01-19 00:00:00,6902733,10.343,40.863,2017-12-11 00:00:00,6901767
937,,,,,5.691,42.645,2018-01-20 00:00:00,6902879,16.928,41.365,2017-12-11 00:00:00,6903178
938,,,,,17.72,37.098,2018-01-20 00:00:00,6901768,4.331,40.842,2017-12-12 00:00:00,6902804
939,,,,,32.836,34.056,2018-01-20 00:00:00,6901773,7.455,43.262,2017-12-12 00:00:00,6902879
940,,,,,27.494,31.711,2018-01-21 00:00:00,6901766,8.929,37.949,2017-12-12 00:00:00,6901769
941,,,,,-0.011,37.074,2018-01-22 00:00:00,6902732,34.144,31.901,2017-12-12 00:00:00,6903222
942,,,,,5.611,42.589,2018-01-22 00:00:00,6902879,7.374,43.242,2017-12-13 00:00:00,6902879
943,,,,,5.888,40.522,2018-01-22 00:00:00,6901864,25.243,34.081,2017-12-13 00:00:00,6903204
944,,,,,10.331,40.615,2018-01-22 00:00:00,6901767,6.649,42.855,2017-12-14 00:00:00,6902803
945,,,,,22.143,36.385,2018-01-22 00:00:00,6901765,7.342,43.235,2017-12-14 00:00:00,6902879
946,,,,,15.331,37.152,2018-01-23 00:00:00,6901862,8.088,39.213,2017-12-14 00:00:00,6902688
947,,,,,18.028,38.732,2018-01-23 00:00:00,6902826,15.403,39.631,2017-12-14 00:00:00,6903225
948,,,,,26.683,34.665,2018-01-23 00:00:00,6901770,27.733,34.003,2017-12-14 00:00:00,6901764
949,,,,,5.53,42.541,2018-01-24 00:00:00,6902879,7.295,43.221,2017-12-15 00:00:00,6902879
950,,,,,27.369,33.328,2018-01-25 00:00:00,6901764,9.191,42.892,2017-12-15 00:00:00,6902733
951,,,,,5.463,42.51,2018-01-26 00:00:00,6902879,18.356,39.135,2017-12-15 00:00:00,6903153
952,,,,,5.581,40.455,2018-01-27 00:00:00,6901864,8.715,44.005,2017-12-16 00:00:00,6902687
953,,,,,17.676,37.074,2018-01-27 00:00:00,6901768,16.933,41.36,2017-12-16 00:00:00,6903178
954,,,,,33.011,34.015,2018-01-27 00:00:00,6901773,18.747,37.275,2017-12-16 00:00:00,6901768
955,,,,,5.419,42.48,2018-01-28 00:00:00,6902879,32.345,33.928,2017-12-16 00:00:00,6901773
956,,,,,15.35,37.008,2018-01-28 00:00:00,6901862,4.813,40.784,2017-12-17 00:00:00,6902804
957,,,,,27.599,31.692,2018-01-28 00:00:00,6901766,7.221,43.195,2017-12-17 00:00:00,6902879
958,,,,,-0.132,37.018,2018-01-29 00:00:00,6902732,34.235,31.98,2017-12-17 00:00:00,6903222
959,,,,,10.302,40.555,2018-01-29 00:00:00,6901767,10.382,40.812,2017-12-18 00:00:00,6901767
960,,,,,22.182,36.458,2018-01-29 00:00:00,6901765,25.328,34.103,2017-12-18 00:00:00,6903204
961,,,,,5.384,42.472,2018-01-30 00:00:00,6902879,6.526,42.82,2017-12-19 00:00:00,6902803
962,,,,,18.051,38.765,2018-01-30 00:00:00,6902826,7.159,43.183,2017-12-19 00:00:00,6902879
963,,,,,26.636,34.709,2018-01-30 00:00:00,6901770,8.123,39.136,2017-12-19 00:00:00,6902688
964,,,,,4.936,40.73,2018-02-01 00:00:00,6901864,8.959,37.966,2017-12-19 00:00:00,6901769
965,,,,,5.365,42.487,2018-02-01 00:00:00,6902879,15.354,39.658,2017-12-19 00:00:00,6903225
966,,,,,27.347,33.101,2018-02-01 00:00:00,6901764,18.173,39.36,2017-12-20 00:00:00,6903153
967,,,,,15.351,37.0,2018-02-02 00:00:00,6901862,7.1,43.155,2017-12-21 00:00:00,6902879
968,,,,,5.332,42.518,2018-02-03 00:00:00,6902879,8.609,43.906,2017-12-21 00:00:00,6902687
969,,,,,17.685,36.963,2018-02-03 00:00:00,6901768,16.939,41.356,2017-12-21 00:00:00,6903178
970,,,,,33.127,33.905,2018-02-03 00:00:00,6901773,27.681,33.956,2017-12-21 00:00:00,6901764
971,,,,,27.776,31.676,2018-02-04 00:00:00,6901766,5.062,41.03,2017-12-22 00:00:00,6902804
972,,,,,-0.296,37.03,2018-02-05 00:00:00,6902732,9.172,42.968,2017-12-22 00:00:00,6902733
973,,,,,5.309,42.514,2018-02-05 00:00:00,6902879,34.217,32.059,2017-12-22 00:00:00,6903222
974,,,,,10.328,40.467,2018-02-05 00:00:00,6901767,7.09,43.13,2017-12-23 00:00:00,6902879
975,,,,,22.198,36.504,2018-02-05 00:00:00,6901765,18.489,37.269,2017-12-23 00:00:00,6901768
976,,,,,5.032,41.045,2018-02-06 00:00:00,6901864,25.159,34.168,2017-12-23 00:00:00,6903204
977,,,,,18.043,38.76,2018-02-06 00:00:00,6902826,32.425,33.961,2017-12-23 00:00:00,6901773
978,,,,,26.561,34.726,2018-02-06 00:00:00,6901770,6.435,42.794,2017-12-24 00:00:00,6902803
979,,,,,5.292,42.505,2018-02-07 00:00:00,6902879,8.076,39.129,2017-12-24 00:00:00,6902688
980,,,,,15.37,36.975,2018-02-07 00:00:00,6901862,15.305,39.667,2017-12-24 00:00:00,6903225
981,,,,,27.025,32.988,2018-02-08 00:00:00,6901764,7.089,43.115,2017-12-25 00:00:00,6902879
982,,,,,5.274,42.525,2018-02-09 00:00:00,6902879,10.335,40.689,2017-12-25 00:00:00,6901767
983,,,,,17.789,36.849,2018-02-10 00:00:00,6901768,17.932,39.454,2017-12-25 00:00:00,6903153
984,,,,,33.18,33.744,2018-02-10 00:00:00,6901773,22.239,36.169,2017-12-25 00:00:00,6901765
985,,,,,5.303,42.584,2018-02-11 00:00:00,6902879,8.544,43.839,2017-12-26 00:00:00,6902687
986,,,,,27.925,31.607,2018-02-11 00:00:00,6901766,8.989,37.929,2017-12-26 00:00:00,6901769
987,,,,,-0.502,37.009,2018-02-12 00:00:00,6902732,4.862,41.188,2017-12-27 00:00:00,6902804
988,,,,,10.418,40.391,2018-02-12 00:00:00,6901767,7.085,43.091,2017-12-27 00:00:00,6902879
989,,,,,15.516,36.625,2018-02-12 00:00:00,6901862,34.206,32.072,2017-12-27 00:00:00,6903222
990,,,,,22.268,36.441,2018-02-12 00:00:00,6901765,25.31,34.158,2017-12-28 00:00:00,6903204
991,,,,,5.385,42.635,2018-02-13 00:00:00,6902879,27.636,33.891,2017-12-28 00:00:00,6901764
992,,,,,17.962,38.726,2018-02-13 00:00:00,6902826,6.51,42.734,2017-12-29 00:00:00,6902803
993,,,,,26.406,34.6,2018-02-13 00:00:00,6901770,7.055,43.045,2017-12-29 00:00:00,6902879
994,,,,,5.502,42.609,2018-02-15 00:00:00,6902879,8.126,39.076,2017-12-29 00:00:00,6902688
995,,,,,26.796,32.973,2018-02-15 00:00:00,6901764,9.188,43.151,2017-12-29 00:00:00,6902733
996,,,,,5.686,42.666,2018-02-17 00:00:00,6902879,15.236,39.712,2017-12-29 00:00:00,6903225
997,,,,,15.55,36.324,2018-02-17 00:00:00,6901862,17.818,39.463,2017-12-30 00:00:00,6903153
998,,,,,17.711,36.556,2018-02-17 00:00:00,6901768,18.132,37.203,2017-12-30 00:00:00,6901768
999,,,,,33.237,33.638,2018-02-17 00:00:00,6901773,32.461,33.974,2017-12-30 00:00:00,6901773
1000,,,,,27.932,31.604,2018-02-18 00:00:00,6901766,7.004,42.996,2017-12-31 00:00:00,6902879
1001,,,,,-0.685,36.968,2018-02-19 00:00:00,6902732,8.487,43.801,2017-12-31 00:00:00,6902687
1002,,,,,5.743,42.795,2018-02-19 00:00:00,6902879,4.551,41.103,2018-01-01 00:00:00,6902804
1003,,,,,10.597,40.335,2018-02-19 00:00:00,6901767,10.358,40.646,2018-01-01 00:00:00,6901767
1004,,,,,22.27,36.36,2018-02-19 00:00:00,6901765,22.312,36.165,2018-01-01 00:00:00,6901765
1005,,,,,17.995,38.643,2018-02-20 00:00:00,6902826,34.354,32.267,2018-01-01 00:00:00,6903222
1006,,,,,26.503,34.601,2018-02-20 00:00:00,6901770,6.916,42.959,2018-01-02 00:00:00,6902879
1007,,,,,5.123,40.975,2018-02-21 00:00:00,6901864,25.14,34.108,2018-01-02 00:00:00,6903204
1008,,,,,5.741,42.842,2018-02-21 00:00:00,6902879,6.588,42.593,2018-01-03 00:00:00,6902803
1009,,,,,15.459,36.048,2018-02-22 00:00:00,6901862,8.25,38.932,2018-01-03 00:00:00,6902688
1010,,,,,27.009,32.918,2018-02-22 00:00:00,6901764,15.168,39.756,2018-01-03 00:00:00,6903225
1011,,,,,5.726,42.849,2018-02-23 00:00:00,6902879,6.844,42.918,2018-01-04 00:00:00,6902879
1012,,,,,17.353,36.431,2018-02-24 00:00:00,6901768,27.598,33.871,2018-01-04 00:00:00,6901764
1013,,,,,33.256,33.545,2018-02-24 00:00:00,6901773,8.345,43.714,2018-01-05 00:00:00,6902687
1014,,,,,5.782,42.81,2018-02-25 00:00:00,6902879,9.216,43.112,2018-01-05 00:00:00,6902733
1015,,,,,27.941,31.577,2018-02-25 00:00:00,6901766,4.414,41.037,2018-01-06 00:00:00,6902804
1016,,,,,-0.792,36.908,2018-02-26 00:00:00,6902732,6.727,42.867,2018-01-06 00:00:00,6902879
1017,,,,,5.369,41.218,2018-02-26 00:00:00,6901864,17.897,37.209,2018-01-06 00:00:00,6901768
1018,,,,,10.669,40.339,2018-02-26 00:00:00,6901767,32.475,33.99,2018-01-06 00:00:00,6901773
1019,,,,,22.262,36.37,2018-02-26 00:00:00,6901765,25.218,34.047,2018-01-07 00:00:00,6903204
1020,,,,,5.648,42.635,2018-02-27 00:00:00,6902879,6.564,42.827,2018-01-08 00:00:00,6902879
1021,,,,,15.664,35.884,2018-02-27 00:00:00,6901862,6.577,42.649,2018-01-08 00:00:00,6902803
1022,,,,,18.125,38.681,2018-02-27 00:00:00,6902826,8.306,38.85,2018-01-08 00:00:00,6902688
