,lon,lat,time,name,ID
232,18.0,42.03,2019-03-28 00:00:00,6903250.0,6903250.0
233,25.981,34.77,2019-03-28 00:00:00,6902872.0,6902872.0
234,28.675,36.098,2019-03-28 00:00:00,6902874.0,6902874.0
235,29.189,35.639,2019-03-28 00:00:00,6902904.0,6902904.0
236,12.567,39.408,2019-03-29 00:00:00,6902903.0,6902903.0
237,15.846,36.449,2019-03-29 00:00:00,6903249.0,6903249.0
238,19.19,36.865,2019-03-29 00:00:00,6903262.0,6903262.0
239,23.338,34.983,2019-03-29 00:00:00,6901775.0,6901775.0
240,24.646,40.336,2019-03-29 00:00:00,6903283.0,6903283.0
241,27.046,34.882,2019-03-29 00:00:00,6902871.0,6902871.0
242,27.07,34.746,2019-03-29 00:00:00,6902873.0,6902873.0
243,19.103,36.875,2019-03-30 00:00:00,6902870.0,6902870.0
244,19.136,36.885,2019-03-30 00:00:00,6902875.0,6902875.0
245,25.926,34.743,2019-03-30 00:00:00,6902872.0,6902872.0
246,26.967,35.045,2019-03-30 00:00:00,6903247.0,6903247.0
247,28.534,36.111,2019-03-30 00:00:00,6902874.0,6902874.0
248,34.604,33.656,2019-03-30 00:00:00,6901773.0,6901773.0
249,3.175,41.024,2019-03-31 00:00:00,6902803.0,6902803.0
250,5.433,38.897,2019-03-31 00:00:00,6901774.0,6901774.0
251,7.632,41.05,2019-03-31 00:00:00,6902804.0,6902804.0
252,27.017,34.913,2019-03-31 00:00:00,6902871.0,6902871.0
253,27.052,34.757,2019-03-31 00:00:00,6902873.0,6902873.0
254,29.213,35.663,2019-03-31 00:00:00,6902904.0,6902904.0
255,21.172,36.072,2019-04-01 00:00:00,6901772.0,6901772.0
256,25.861,34.714,2019-04-01 00:00:00,6902872.0,6902872.0
257,28.403,36.052,2019-04-01 00:00:00,6902874.0,6902874.0
258,10.044,39.009,2019-04-02 00:00:00,6903238.0,6903238.0
259,17.619,42.194,2019-04-02 00:00:00,6903250.0,6903250.0
260,17.905,34.069,2019-04-02 00:00:00,6903237.0,6903237.0
261,27.0,34.919,2019-04-02 00:00:00,6902871.0,6902871.0
262,27.052,34.765,2019-04-02 00:00:00,6902873.0,6902873.0
263,6.863,39.999,2019-04-03 00:00:00,6901657.0,6901657.0
264,15.726,36.48,2019-04-03 00:00:00,6903249.0,6903249.0
265,19.259,36.896,2019-04-03 00:00:00,6903262.0,6903262.0
266,24.757,40.425,2019-04-03 00:00:00,6903283.0,6903283.0
267,25.805,34.687,2019-04-03 00:00:00,6902872.0,6902872.0
268,28.299,35.904,2019-04-03 00:00:00,6902874.0,6902874.0
269,29.19,35.655,2019-04-03 00:00:00,6902904.0,6902904.0
270,19.061,36.897,2019-04-04 00:00:00,6902870.0,6902870.0
271,19.151,36.895,2019-04-04 00:00:00,6902875.0,6902875.0
272,22.479,34.184,2019-04-04 00:00:00,6903246.0,6903246.0
273,26.821,35.039,2019-04-04 00:00:00,6903247.0,6903247.0
274,26.974,34.926,2019-04-04 00:00:00,6902871.0,6902871.0
275,27.052,34.779,2019-04-04 00:00:00,6902873.0,6902873.0
276,3.26,40.952,2019-04-05 00:00:00,6902803.0,6902803.0
277,12.562,39.452,2019-04-05 00:00:00,6902903.0,6902903.0
278,23.367,35.001,2019-04-05 00:00:00,6901775.0,6901775.0
279,25.756,34.655,2019-04-05 00:00:00,6902872.0,6902872.0
280,28.195,35.756,2019-04-05 00:00:00,6902874.0,6902874.0
281,-3.161,36.118,2019-04-06 00:00:00,6903266.0,6903266.0
282,8.147,42.617,2019-04-06 00:00:00,6902901.0,6902901.0
283,19.048,36.907,2019-04-06 00:00:00,6902870.0,6902870.0
284,19.141,36.882,2019-04-06 00:00:00,6902875.0,6902875.0
285,26.957,34.913,2019-04-06 00:00:00,6902871.0,6902871.0
286,29.149,35.675,2019-04-06 00:00:00,6902904.0,6902904.0
287,34.742,33.729,2019-04-06 00:00:00,6901773.0,6901773.0
288,-3.259,35.836,2019-04-07 00:00:00,6903266.0,6903266.0
289,5.599,39.36,2019-04-07 00:00:00,6901774.0,6901774.0
290,9.942,38.865,2019-04-07 00:00:00,6903238.0,6903238.0
