,lon,lat,time,name,ID
120,24.007,39.494,2019-02-12 00:00:00,6903283.0,6903283.0
121,27.323,34.882,2019-02-12 00:00:00,6902900.0,6902900.0
122,7.228,39.802,2019-02-13 00:00:00,6901657.0,6901657.0
123,26.678,34.565,2019-02-13 00:00:00,6903247.0,6903247.0
124,4.005,40.489,2019-02-14 00:00:00,6902803.0,6902803.0
125,6.933,40.4,2019-02-14 00:00:00,6902804.0,6902804.0
126,7.745,42.471,2019-02-14 00:00:00,6902901.0,6902901.0
127,27.286,35.249,2019-02-14 00:00:00,6902872.0,6902872.0
128,12.648,39.263,2019-02-15 00:00:00,6902903.0,6902903.0
129,23.398,34.641,2019-02-15 00:00:00,6901775.0,6901775.0
130,27.273,34.907,2019-02-15 00:00:00,6902900.0,6902900.0
131,17.896,34.594,2019-02-16 00:00:00,6903237.0,6903237.0
132,18.004,41.705,2019-02-16 00:00:00,6903250.0,6903250.0
133,34.271,33.316,2019-02-16 00:00:00,6901773.0,6901773.0
134,7.77,42.504,2019-02-17 00:00:00,6902901.0,6902901.0
135,15.642,37.668,2019-02-17 00:00:00,6903249.0,6903249.0
136,24.152,39.733,2019-02-17 00:00:00,6903283.0,6903283.0
137,28.868,35.243,2019-02-17 00:00:00,6902904.0,6902904.0
138,21.281,36.499,2019-02-18 00:00:00,6901772.0,6901772.0
139,23.451,34.621,2019-02-18 00:00:00,6901775.0,6901775.0
140,26.875,34.665,2019-02-18 00:00:00,6903247.0,6903247.0
141,27.155,34.892,2019-02-18 00:00:00,6902900.0,6902900.0
142,27.198,35.252,2019-02-18 00:00:00,6902872.0,6902872.0
143,4.09,40.505,2019-02-19 00:00:00,6902803.0,6902803.0
144,6.95,40.532,2019-02-19 00:00:00,6902804.0,6902804.0
145,7.176,39.736,2019-02-20 00:00:00,6901657.0,6901657.0
146,7.743,42.533,2019-02-20 00:00:00,6902901.0,6902901.0
147,17.939,34.579,2019-02-21 00:00:00,6903237.0,6903237.0
148,17.976,41.404,2019-02-21 00:00:00,6903250.0,6903250.0
149,23.442,34.644,2019-02-21 00:00:00,6901775.0,6901775.0
150,27.107,34.905,2019-02-21 00:00:00,6902900.0,6902900.0
151,12.697,39.287,2019-02-22 00:00:00,6902903.0,6902903.0
152,15.447,37.536,2019-02-22 00:00:00,6903249.0,6903249.0
153,24.247,40.147,2019-02-22 00:00:00,6903283.0,6903283.0
154,27.14,35.213,2019-02-22 00:00:00,6902872.0,6902872.0
155,7.749,42.498,2019-02-23 00:00:00,6902901.0,6902901.0
156,27.078,34.678,2019-02-23 00:00:00,6903247.0,6903247.0
157,34.448,33.357,2019-02-23 00:00:00,6901773.0,6901773.0
158,4.258,40.368,2019-02-24 00:00:00,6902803.0,6902803.0
159,7.032,40.631,2019-02-24 00:00:00,6902804.0,6902804.0
160,23.413,34.682,2019-02-24 00:00:00,6901775.0,6901775.0
161,27.049,34.95,2019-02-24 00:00:00,6902900.0,6902900.0
162,27.076,35.189,2019-02-24 00:00:00,6902872.0,6902872.0
163,21.293,36.523,2019-02-25 00:00:00,6901772.0,6901772.0
164,7.828,42.41,2019-02-26 00:00:00,6902901.0,6902901.0
165,17.947,34.594,2019-02-26 00:00:00,6903237.0,6903237.0
166,17.989,41.317,2019-02-26 00:00:00,6903250.0,6903250.0
167,27.042,35.141,2019-02-26 00:00:00,6902872.0,6902872.0
168,7.163,39.721,2019-02-27 00:00:00,6901657.0,6901657.0
169,15.436,37.255,2019-02-27 00:00:00,6903249.0,6903249.0
170,23.42,34.742,2019-02-27 00:00:00,6901775.0,6901775.0
171,24.172,40.136,2019-02-27 00:00:00,6903283.0,6903283.0
172,26.981,34.974,2019-02-27 00:00:00,6902900.0,6902900.0
173,27.249,34.7,2019-02-28 00:00:00,6903247.0,6903247.0
174,29.175,35.572,2019-02-28 00:00:00,6902874.0,6902874.0
175,4.432,40.4,2019-03-01 00:00:00,6902803.0,6902803.0
176,7.209,40.593,2019-03-01 00:00:00,6902804.0,6902804.0
177,7.898,42.32,2019-03-01 00:00:00,6902901.0,6902901.0
178,23.393,34.77,2019-03-02 00:00:00,6901775.0,6901775.0
179,26.941,34.92,2019-03-02 00:00:00,6902900.0,6902900.0
180,29.142,35.607,2019-03-02 00:00:00,6902874.0,6902874.0
181,34.493,33.351,2019-03-02 00:00:00,6901773.0,6901773.0
182,5.825,40.134,2019-03-03 00:00:00,6901774.0,6901774.0
183,10.077,39.545,2019-03-03 00:00:00,6903238.0,6903238.0
184,17.88,34.548,2019-03-03 00:00:00,6903237.0,6903237.0
185,18.381,41.241,2019-03-03 00:00:00,6903250.0,6903250.0
186,7.948,42.255,2019-03-04 00:00:00,6902901.0,6902901.0
187,15.534,36.816,2019-03-04 00:00:00,6903249.0,6903249.0
188,21.196,36.628,2019-03-04 00:00:00,6901772.0,6901772.0
189,24.211,40.094,2019-03-04 00:00:00,6903283.0,6903283.0
190,26.888,35.125,2019-03-04 00:00:00,6902872.0,6902872.0
191,28.992,35.437,2019-03-04 00:00:00,6902904.0,6902904.0
192,29.108,35.642,2019-03-04 00:00:00,6902874.0,6902874.0
193,23.348,34.839,2019-03-05 00:00:00,6901775.0,6901775.0
194,26.951,34.843,2019-03-05 00:00:00,6902900.0,6902900.0
195,27.281,34.728,2019-03-05 00:00:00,6903247.0,6903247.0
196,4.257,40.738,2019-03-06 00:00:00,6902803.0,6902803.0
197,7.165,39.654,2019-03-06 00:00:00,6901657.0,6901657.0
198,7.304,40.535,2019-03-06 00:00:00,6902804.0,6902804.0
199,26.808,35.13,2019-03-06 00:00:00,6902872.0,6902872.0
200,29.075,35.677,2019-03-06 00:00:00,6902874.0,6902874.0
201,8.012,42.235,2019-03-07 00:00:00,6902901.0,6902901.0
202,28.962,35.423,2019-03-07 00:00:00,6902904.0,6902904.0
203,10.086,39.534,2019-03-08 00:00:00,6903238.0,6903238.0
204,17.922,34.476,2019-03-08 00:00:00,6903237.0,6903237.0
205,18.166,41.788,2019-03-08 00:00:00,6903250.0,6903250.0
206,23.341,34.887,2019-03-08 00:00:00,6901775.0,6901775.0
207,26.703,35.123,2019-03-08 00:00:00,6902872.0,6902872.0
208,26.948,34.823,2019-03-08 00:00:00,6902900.0,6902900.0
209,29.042,35.713,2019-03-08 00:00:00,6902874.0,6902874.0
210,24.852,40.094,2019-03-09 00:00:00,6903283.0,6903283.0
211,34.647,33.581,2019-03-09 00:00:00,6901773.0,6901773.0
212,6.498,39.738,2019-03-10 00:00:00,6901774.0,6901774.0
213,8.072,42.245,2019-03-10 00:00:00,6902901.0,6902901.0
214,22.852,34.87,2019-03-10 00:00:00,6903246.0,6903246.0
215,26.624,35.118,2019-03-10 00:00:00,6902872.0,6902872.0
216,27.223,34.879,2019-03-10 00:00:00,6903247.0,6903247.0
217,28.931,35.443,2019-03-10 00:00:00,6902904.0,6902904.0
218,29.009,35.748,2019-03-10 00:00:00,6902874.0,6902874.0
219,4.118,41.039,2019-03-11 00:00:00,6902803.0,6902803.0
220,7.469,40.463,2019-03-11 00:00:00,6902804.0,6902804.0
221,21.006,36.66,2019-03-11 00:00:00,6901772.0,6901772.0
222,23.354,34.882,2019-03-11 00:00:00,6901775.0,6901775.0
223,27.003,34.789,2019-03-11 00:00:00,6902900.0,6902900.0
224,26.509,35.089,2019-03-12 00:00:00,6902872.0,6902872.0
225,28.976,35.783,2019-03-12 00:00:00,6902874.0,6902874.0
226,7.153,39.624,2019-03-13 00:00:00,6901657.0,6901657.0
227,8.11,42.264,2019-03-13 00:00:00,6902901.0,6902901.0
228,10.065,39.506,2019-03-13 00:00:00,6903238.0,6903238.0
229,17.963,34.35,2019-03-13 00:00:00,6903237.0,6903237.0
230,18.312,41.628,2019-03-13 00:00:00,6903250.0,6903250.0
231,26.985,34.698,2019-03-13 00:00:00,6902873.0,6902873.0
232,27.035,34.758,2019-03-13 00:00:00,6902871.0,6902871.0
233,15.74,36.656,2019-03-14 00:00:00,6903249.0,6903249.0
234,23.343,34.858,2019-03-14 00:00:00,6901775.0,6901775.0
235,24.51,40.086,2019-03-14 00:00:00,6903283.0,6903283.0
236,26.458,35.056,2019-03-14 00:00:00,6902872.0,6902872.0
237,28.952,35.821,2019-03-14 00:00:00,6902874.0,6902874.0
238,12.621,39.363,2019-03-15 00:00:00,6902903.0,6902903.0
239,22.669,34.753,2019-03-15 00:00:00,6903246.0,6903246.0
240,27.023,34.698,2019-03-15 00:00:00,6902873.0,6902873.0
241,27.042,34.756,2019-03-15 00:00:00,6902871.0,6902871.0
242,27.195,34.997,2019-03-15 00:00:00,6903247.0,6903247.0
243,3.833,40.942,2019-03-16 00:00:00,6902803.0,6902803.0
244,7.411,40.447,2019-03-16 00:00:00,6902804.0,6902804.0
245,26.422,35.027,2019-03-16 00:00:00,6902872.0,6902872.0
246,34.688,33.72,2019-03-16 00:00:00,6901773.0,6901773.0
247,6.521,39.232,2019-03-17 00:00:00,6901774.0,6901774.0
248,23.317,34.885,2019-03-17 00:00:00,6901775.0,6901775.0
249,27.063,34.703,2019-03-17 00:00:00,6902873.0,6902873.0
250,27.064,34.761,2019-03-17 00:00:00,6902871.0,6902871.0
251,9.991,39.428,2019-03-18 00:00:00,6903238.0,6903238.0
252,18.022,41.669,2019-03-18 00:00:00,6903250.0,6903250.0
253,18.127,34.2,2019-03-18 00:00:00,6903237.0,6903237.0
254,20.961,36.419,2019-03-18 00:00:00,6901772.0,6901772.0
255,26.236,34.942,2019-03-18 00:00:00,6902872.0,6902872.0
256,18.901,37.066,2019-03-19 00:00:00,6903262.0,6903262.0
257,24.859,40.051,2019-03-19 00:00:00,6903283.0,6903283.0
258,27.073,34.711,2019-03-19 00:00:00,6902873.0,6902873.0
259,27.082,34.772,2019-03-19 00:00:00,6902871.0,6902871.0
260,18.91,37.041,2019-03-20 00:00:00,6902870.0,6902870.0
261,18.915,37.042,2019-03-20 00:00:00,6902875.0,6902875.0
262,22.522,34.602,2019-03-20 00:00:00,6903246.0,6903246.0
263,23.31,34.961,2019-03-20 00:00:00,6901775.0,6901775.0
264,26.186,34.874,2019-03-20 00:00:00,6902872.0,6902872.0
265,27.195,35.081,2019-03-20 00:00:00,6903247.0,6903247.0
266,28.881,35.936,2019-03-20 00:00:00,6902874.0,6902874.0
267,3.709,41.069,2019-03-21 00:00:00,6902803.0,6902803.0
268,27.092,34.789,2019-03-21 00:00:00,6902871.0,6902871.0
269,27.094,34.724,2019-03-21 00:00:00,6902873.0,6902873.0
270,8.095,42.432,2019-03-22 00:00:00,6902901.0,6902901.0
271,12.534,39.37,2019-03-22 00:00:00,6902903.0,6902903.0
272,26.132,34.842,2019-03-22 00:00:00,6902872.0,6902872.0
273,28.857,35.974,2019-03-22 00:00:00,6902874.0,6902874.0
274,9.945,39.291,2019-03-23 00:00:00,6903238.0,6903238.0
275,18.037,34.024,2019-03-23 00:00:00,6903237.0,6903237.0
276,18.232,41.93,2019-03-23 00:00:00,6903250.0,6903250.0
277,23.297,35.025,2019-03-23 00:00:00,6901775.0,6901775.0
278,27.095,34.812,2019-03-23 00:00:00,6902871.0,6902871.0
279,27.104,34.726,2019-03-23 00:00:00,6902873.0,6902873.0
280,34.802,33.663,2019-03-23 00:00:00,6901773.0,6901773.0
281,5.967,38.879,2019-03-24 00:00:00,6901774.0,6901774.0
282,15.098,43.009,2019-03-24 00:00:00,6903263.0,6903263.0
283,15.834,36.579,2019-03-24 00:00:00,6903249.0,6903249.0
284,19.06,36.917,2019-03-24 00:00:00,6903262.0,6903262.0
285,24.786,40.32,2019-03-24 00:00:00,6903283.0,6903283.0
286,26.052,34.83,2019-03-24 00:00:00,6902872.0,6902872.0
287,28.833,36.012,2019-03-24 00:00:00,6902874.0,6902874.0
288,8.102,42.412,2019-03-25 00:00:00,6902901.0,6902901.0
289,19.011,36.947,2019-03-25 00:00:00,6902870.0,6902870.0
290,19.032,36.95,2019-03-25 00:00:00,6902875.0,6902875.0
291,21.004,36.201,2019-03-25 00:00:00,6901772.0,6901772.0
292,22.675,34.435,2019-03-25 00:00:00,6903246.0,6903246.0
293,27.086,34.833,2019-03-25 00:00:00,6902871.0,6902871.0
294,27.093,35.104,2019-03-25 00:00:00,6903247.0,6903247.0
295,27.095,34.728,2019-03-25 00:00:00,6902873.0,6902873.0
296,3.237,41.054,2019-03-26 00:00:00,6902803.0,6902803.0
297,7.568,40.798,2019-03-26 00:00:00,6902804.0,6902804.0
298,23.311,35.0,2019-03-26 00:00:00,6901775.0,6901775.0
299,26.008,34.792,2019-03-26 00:00:00,6902872.0,6902872.0
300,28.809,36.051,2019-03-26 00:00:00,6902874.0,6902874.0
301,7.038,39.879,2019-03-27 00:00:00,6901657.0,6901657.0
302,27.064,34.861,2019-03-27 00:00:00,6902871.0,6902871.0
303,27.083,34.735,2019-03-27 00:00:00,6902873.0,6902873.0
304,8.149,42.449,2019-03-28 00:00:00,6902901.0,6902901.0
305,9.985,39.144,2019-03-28 00:00:00,6903238.0,6903238.0
306,17.971,34.089,2019-03-28 00:00:00,6903237.0,6903237.0
307,18.0,42.03,2019-03-28 00:00:00,6903250.0,6903250.0
308,25.981,34.77,2019-03-28 00:00:00,6902872.0,6902872.0
309,28.675,36.098,2019-03-28 00:00:00,6902874.0,6902874.0
310,29.189,35.639,2019-03-28 00:00:00,6902904.0,6902904.0
311,12.567,39.408,2019-03-29 00:00:00,6902903.0,6902903.0
312,15.083,42.953,2019-03-29 00:00:00,6903263.0,6903263.0
313,15.846,36.449,2019-03-29 00:00:00,6903249.0,6903249.0
314,19.19,36.865,2019-03-29 00:00:00,6903262.0,6903262.0
315,23.338,34.983,2019-03-29 00:00:00,6901775.0,6901775.0
316,24.646,40.336,2019-03-29 00:00:00,6903283.0,6903283.0
317,27.046,34.882,2019-03-29 00:00:00,6902871.0,6902871.0
318,27.07,34.746,2019-03-29 00:00:00,6902873.0,6902873.0
319,19.103,36.875,2019-03-30 00:00:00,6902870.0,6902870.0
320,19.136,36.885,2019-03-30 00:00:00,6902875.0,6902875.0
321,22.684,34.308,2019-03-30 00:00:00,6903246.0,6903246.0
322,25.926,34.743,2019-03-30 00:00:00,6902872.0,6902872.0
323,26.967,35.045,2019-03-30 00:00:00,6903247.0,6903247.0
324,28.534,36.111,2019-03-30 00:00:00,6902874.0,6902874.0
325,34.604,33.656,2019-03-30 00:00:00,6901773.0,6901773.0
326,3.175,41.024,2019-03-31 00:00:00,6902803.0,6902803.0
327,5.433,38.897,2019-03-31 00:00:00,6901774.0,6901774.0
328,7.632,41.05,2019-03-31 00:00:00,6902804.0,6902804.0
329,27.017,34.913,2019-03-31 00:00:00,6902871.0,6902871.0
330,27.052,34.757,2019-03-31 00:00:00,6902873.0,6902873.0
331,29.213,35.663,2019-03-31 00:00:00,6902904.0,6902904.0
332,21.172,36.072,2019-04-01 00:00:00,6901772.0,6901772.0
333,25.861,34.714,2019-04-01 00:00:00,6902872.0,6902872.0
334,28.403,36.052,2019-04-01 00:00:00,6902874.0,6902874.0
335,10.044,39.009,2019-04-02 00:00:00,6903238.0,6903238.0
336,17.619,42.194,2019-04-02 00:00:00,6903250.0,6903250.0
337,17.905,34.069,2019-04-02 00:00:00,6903237.0,6903237.0
338,27.0,34.919,2019-04-02 00:00:00,6902871.0,6902871.0
339,27.052,34.765,2019-04-02 00:00:00,6902873.0,6902873.0
340,15.08,42.949,2019-04-03 00:00:00,6903263.0,6903263.0
341,15.726,36.48,2019-04-03 00:00:00,6903249.0,6903249.0
342,19.259,36.896,2019-04-03 00:00:00,6903262.0,6903262.0
343,24.757,40.425,2019-04-03 00:00:00,6903283.0,6903283.0
344,25.805,34.687,2019-04-03 00:00:00,6902872.0,6902872.0
345,28.299,35.904,2019-04-03 00:00:00,6902874.0,6902874.0
346,29.19,35.655,2019-04-03 00:00:00,6902904.0,6902904.0
347,19.061,36.897,2019-04-04 00:00:00,6902870.0,6902870.0
348,19.151,36.895,2019-04-04 00:00:00,6902875.0,6902875.0
349,22.479,34.184,2019-04-04 00:00:00,6903246.0,6903246.0
350,26.821,35.039,2019-04-04 00:00:00,6903247.0,6903247.0
351,26.974,34.926,2019-04-04 00:00:00,6902871.0,6902871.0
352,27.052,34.779,2019-04-04 00:00:00,6902873.0,6902873.0
353,3.26,40.952,2019-04-05 00:00:00,6902803.0,6902803.0
354,7.687,41.249,2019-04-05 00:00:00,6902804.0,6902804.0
355,12.562,39.452,2019-04-05 00:00:00,6902903.0,6902903.0
356,23.367,35.001,2019-04-05 00:00:00,6901775.0,6901775.0
357,25.756,34.655,2019-04-05 00:00:00,6902872.0,6902872.0
358,28.195,35.756,2019-04-05 00:00:00,6902874.0,6902874.0
359,-3.161,36.118,2019-04-06 00:00:00,6903266.0,6903266.0
360,19.048,36.907,2019-04-06 00:00:00,6902870.0,6902870.0
361,19.141,36.882,2019-04-06 00:00:00,6902875.0,6902875.0
362,26.957,34.913,2019-04-06 00:00:00,6902871.0,6902871.0
363,29.149,35.675,2019-04-06 00:00:00,6902904.0,6902904.0
364,34.742,33.729,2019-04-06 00:00:00,6901773.0,6901773.0
365,-3.259,35.836,2019-04-07 00:00:00,6903266.0,6903266.0
366,5.599,39.36,2019-04-07 00:00:00,6901774.0,6901774.0
367,9.942,38.865,2019-04-07 00:00:00,6903238.0,6903238.0
368,17.659,41.924,2019-04-07 00:00:00,6903250.0,6903250.0
369,17.8,34.017,2019-04-07 00:00:00,6903237.0,6903237.0
370,25.695,34.626,2019-04-07 00:00:00,6902872.0,6902872.0
371,28.09,35.607,2019-04-07 00:00:00,6902874.0,6902874.0
372,-3.097,35.689,2019-04-08 00:00:00,6903266.0,6903266.0
373,15.086,42.944,2019-04-08 00:00:00,6903263.0,6903263.0
374,15.525,36.268,2019-04-08 00:00:00,6903249.0,6903249.0
375,19.03,36.923,2019-04-08 00:00:00,6902870.0,6902870.0
376,19.113,36.862,2019-04-08 00:00:00,6902875.0,6902875.0
377,19.271,36.958,2019-04-08 00:00:00,6903262.0,6903262.0
378,21.308,36.073,2019-04-08 00:00:00,6901772.0,6901772.0
379,24.894,40.435,2019-04-08 00:00:00,6903283.0,6903283.0
380,26.929,34.868,2019-04-08 00:00:00,6902871.0,6902871.0
381,27.035,34.823,2019-04-08 00:00:00,6902873.0,6902873.0
382,-2.84,35.724,2019-04-09 00:00:00,6903266.0,6903266.0
383,22.542,34.126,2019-04-09 00:00:00,6903246.0,6903246.0
384,25.677,34.581,2019-04-09 00:00:00,6902872.0,6902872.0
385,26.673,34.966,2019-04-09 00:00:00,6903247.0,6903247.0
386,28.055,35.552,2019-04-09 00:00:00,6902874.0,6902874.0
387,29.082,35.652,2019-04-09 00:00:00,6902904.0,6902904.0
388,-2.404,35.744,2019-04-10 00:00:00,6903266.0,6903266.0
389,3.355,40.916,2019-04-10 00:00:00,6902803.0,6902803.0
390,6.67,40.057,2019-04-10 00:00:00,6901657.0,6901657.0
391,7.76,41.412,2019-04-10 00:00:00,6902804.0,6902804.0
392,19.039,36.923,2019-04-10 00:00:00,6902870.0,6902870.0
393,19.136,36.833,2019-04-10 00:00:00,6902875.0,6902875.0
394,26.851,34.856,2019-04-10 00:00:00,6902871.0,6902871.0
395,27.004,34.862,2019-04-10 00:00:00,6902873.0,6902873.0
396,-2.058,35.546,2019-04-11 00:00:00,6903266.0,6903266.0
397,25.647,34.564,2019-04-11 00:00:00,6902872.0,6902872.0
